team_id_master,team_name,club_name,age_group,gender,state_code,state,birth_year,is_deprecated,provider_id,division,alias,modular11_alias
656070c9-0eb0-4e07-8f5b-618c7c462a06,NMB U13 Torres,Atletico de Madrid Academia Miami,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,291111,
43babed4-1bd6-4fed-a42a-e7709ffde632,Auburndale Scream 2012 U14 Boys,Auburndale Youth SC,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,149792,
af7240c9-8b5c-47ca-9190-3d9260505417,Aventura FC Bold Nation 2012B Black,AVENTURA F.C. BOLD NATION,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,310820,
ddab427f-014a-4fbd-b453-138e2c93e0ce,Aventura FC Bold Nation 2012B Gold,AVENTURA F.C. BOLD NATION,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,60638,
7d26b71e-45f1-4687-8d19-f89860db592b,Aventura FC Bold Nation 2012B White,AVENTURA F.C. BOLD NATION,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,60649,
cd7cd0ef-ca02-4a3b-9226-d4d816a732b5,B2012 BLAU,BARCA Academy Pro Miami,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,525213,
6c115406-8fb5-4865-936d-93420f2c9129,B2012 PRO,BARCA Academy Pro Miami,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,493460,
c59ae902-968f-430f-8d91-d13c31cc1064,BARÇA ACADEMY PRO MIAMI - B2012 NORTH BLAU,BARCA Academy Pro Miami,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,525210,
7a1dd2bc-fea5-436f-ad06-d42ead28e9c4,BARÇA ACADEMY PRO MIAMI - B2012 SOUTH GRANA,BARCA Academy Pro Miami,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,525215,
2104104d-afb6-4a63-b1cd-5345bf895158,BSA U14 ELITE SUNSHINE,Barcelona Soccer Academy,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,115899;115900,
6b66e757-9537-4721-b10e-eee9f380d650,2012 Elite,Bay Lions Florida Soccer Club,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,390062,
55f81651-5a80-481c-be08-af8fe9253c83,Bayside Rush 12 Boys Black,Bayside Rush,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,140083,
5ab70fe2-ae5a-4050-a01f-fe6c36e441ce,Ocala Premier 2012 Boys Blue,Big Sun YSL,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,284355,
9a07d26c-3a95-4fa3-8666-f0f9344e907c,Ocala Premier 2012 Boys Grey,Big Sun YSL,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,334308,
5513b2c8-a38a-45e9-87fd-01e35ad77bde,Ocala Premier 2012 Boys White,Big Sun YSL,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,388412,
